video,group,frame,landmarks
video4.mp4,63,377,"[          0           0      279.94      251.73      192.02      456.18     0.93241      309.31      130.68     0.98478      313.37      114.15     0.35829       303.5      110.45     0.99412      294.25      107.81    0.008012      262.37      94.815     0.91993      272.97      178.65     0.96141      220.69
      204.41      0.9699      280.18      273.03     0.86284      229.81      353.37     0.92016      331.46      273.68     0.82281      323.27      312.57     0.89497      297.73      367.34     0.87246      254.63      400.52     0.87766      407.24      402.83     0.37065      374.77       461.8     0.41953
      349.38      450.58     0.11506      298.23      460.19     0.12509]"
video4.mp4,64,383,"[          0           0      282.31      252.18      188.88      457.08     0.92729      309.46      129.22     0.98512      313.31      112.86     0.36467      303.42      109.28     0.99411      294.49      106.65   0.0079796      262.48      93.928     0.92175       271.7      178.01     0.96198      224.91
      203.36     0.97068      281.54      270.56     0.86293      238.75      351.14     0.92325      333.41       269.8     0.82076      330.07       308.2     0.89772      298.42      364.41     0.88928      260.19      399.64     0.89455      414.14       381.3     0.46582      392.38      450.52     0.52095
      355.37      452.99      0.1661      302.55      463.91     0.18023]"
video4.mp4,65,389,"[          0           0      285.39      254.47      186.45      461.32     0.93021      310.05      128.45     0.98299      313.54      112.28     0.32149      304.19      108.56     0.99316      293.02      106.51   0.0078484      262.75      93.931     0.92008      270.41      179.42      0.9607      228.57
      206.64     0.97056      278.38      271.93     0.85837      248.05      351.52     0.92447      332.16      269.74     0.81731      334.68      304.96     0.89968      297.42      360.98     0.90265      264.84      396.93     0.90885      408.84       375.9     0.56136       393.1      448.94     0.61754
      347.03      454.95     0.23628      295.27      469.03     0.25502]"
video4.mp4,67,401,"[          0           0      286.96      254.48      191.94      458.84     0.93138       308.6      137.37     0.98629       312.9      120.66     0.26777      305.63      116.18      0.9946      286.16      113.54   0.0076086      264.11      100.41     0.92235      258.89      184.43     0.95531      230.44
      211.33     0.96737       266.9      281.09     0.84917      253.32      366.75     0.92276      328.75      276.25     0.80647      340.12      315.02     0.89582       292.1      379.58     0.87302      267.21      418.99     0.88243      414.52      379.12     0.42338      405.69      456.36     0.48829
      359.66      462.89     0.14144      316.43      476.91     0.15598]"
video4.mp4,68,407,"[          0           0      287.08      258.91      202.17      447.87     0.93353      306.51      158.05     0.98566      313.48      142.68     0.22735      306.65      136.95     0.99493      285.62      128.17   0.0080124      268.81      112.21     0.91703      248.59      190.05     0.95114      227.39
      215.76     0.96582      259.11      288.26     0.84207      253.83      378.22     0.92124      323.39      282.82     0.80359      342.96      321.42     0.89525      287.13      394.17       0.844      264.85      429.09      0.8563      414.59      405.13     0.32491      396.01      462.52     0.38666
       361.7      461.45    0.099623      314.94      473.23     0.11242]"
video4.mp4,69,413,"[          0           0      291.63      267.12       213.8      432.47     0.93695       304.8      176.87     0.98657      313.84      164.03     0.21956      308.16      157.07     0.99484      288.04      139.67   0.0092028      276.53      124.49     0.91245      240.46      194.04     0.95144      227.97
      222.32     0.96689      254.22      295.87       0.843      257.24      387.06     0.92369      322.38      284.96     0.80307      345.07      323.97     0.89606      278.45      404.79     0.84487      263.93      437.94     0.85782      410.32      411.22      0.3399      403.77      458.36     0.40534
      361.44       466.5     0.10694       332.5       477.9     0.12177]"
video4.mp4,70,419,"[          0           0      297.69      270.46      218.73      426.09     0.94223      305.98       182.9     0.98572         315      169.96     0.18782       310.7      162.45      0.9943      288.21      144.34    0.010081      282.54      129.73     0.90904       237.9      198.61     0.94985      232.01
      225.15     0.96646      251.05      301.56      0.8376      263.88       389.7     0.92348       321.6      287.69      0.7964       350.8      323.63     0.89499      277.35      410.11     0.83673      268.52      440.76     0.85124       411.8      414.66     0.33109      413.06      454.21      0.3985
      359.84      466.63     0.10602      336.69      477.29      0.1219]"
video4.mp4,71,425,"[          0           0      299.84       272.2      221.88      423.81     0.94245      306.11      182.88     0.98145       314.9      170.01     0.16718      310.95         163     0.99141         287      142.92    0.012607       284.2      130.88     0.90563      234.03      201.22     0.94712      235.07
      228.58     0.96646      246.52       304.6     0.82914      269.08      388.07     0.92473      317.34      288.07     0.78643      349.97       321.3     0.89599      276.47      412.94     0.83825      274.73      443.13     0.85603      418.95      404.02     0.35915      425.44      441.66     0.43568
      366.82      470.59     0.11999      351.98      479.68     0.13998]"
video4.mp4,72,431,"[          0           0      304.62      274.86      221.56      418.79     0.94659      308.97       182.2     0.97166      317.12      170.63     0.12445       313.9      164.27     0.98574      287.22      143.21     0.01461      287.77      133.54     0.89709      235.04      203.11     0.94494       242.6
      231.05     0.96561      247.55       303.1     0.82939      275.91      387.36      0.9274      317.05       287.3     0.78962      352.35      320.16     0.89958      272.79         411     0.85596      276.05      440.08     0.87393      400.96      400.68     0.43129      412.44      437.02     0.51188
      359.25      474.24     0.15733       350.8      487.87     0.18188]"
video4.mp4,73,437,"[          0           0         307      279.04      219.49      411.36     0.94815      312.22         181      0.9368      318.65      170.37    0.069011      315.91      166.84     0.96414      284.38      144.11    0.017716         290       141.5     0.88455      237.63      206.75     0.94484      245.14
      234.93     0.96433      249.22      304.29     0.84295      278.78      387.04     0.93016       317.7      289.44     0.80634      352.86      319.93     0.90428      272.63      410.15     0.87243       276.7      439.03     0.88756      393.05      399.99     0.48199      409.43      436.87     0.55857
      355.87      475.74     0.18762      350.66      489.85      0.2135]"
